6.6667 9.3684 0.57035
6.6667 9.5789 0.58495
6.6667 9.7895 0.60821
6.6667 10 0.6447
10 -10 0.64059
10 -9.7895 0.62737
10 -9.5789 0.61049
10 -9.3684 0.61095
10 -9.1579 0.61368
10 -8.9474 0.61003
10 -8.7368 0.62554
10 -8.5263 0.60775
10 -8.3158 0.53158
10 -8.1053 0.55667
10 -7.8947 0.57127
10 -7.6842 0.45633
10 -7.4737 0.39521
10 -7.2632 0.40342
10 -7.0526 0.40023
10 -6.8421 0.44903
10 -6.6316 0.46591
10 -6.4211 0.46043
10 -6.2105 0.47731
10 -6 0.43626
10 -5.7895 0.48597
10 -5.5789 0.49829
10 -5.3684 0.52018
10 -5.1579 0.51243
10 -4.9474 0.49282
10 -4.7368 0.47001
10 -4.5263 0.49418
10 -4.3158 0.52155
10 -4.1053 0.48597
10 -3.8947 0.47412
10 -3.6842 0.48552
10 -3.4737 0.49601
10 -3.2632 0.49282
10 -3.0526 0.49875
10 -2.8421 0.51243
10 -2.6316 0.44903
10 -2.4211 0.39612
10 -2.2105 0.40616
10 -2 0.42577
10 -1.7895 0.42668
10 -1.5789 0.44857
10 -1.3684 0.42303
10 -1.1579 0.43261
10 -0.94737 0.40935
10 -0.73684 0.43216
10 -0.52632 0.48187
10 -0.31579 0.52885
10 -0.10526 0.53888
10 0.10526 0.54116
10 0.31579 0.52748
10 0.52632 0.53797
10 0.73684 0.54208
10 0.94737 0.51881
10 1.1579 0.49418
10 1.3684 0.51197
10 1.5789 0.57491
10 1.7895 0.5106
10 2 0.46454
10 2.2105 0.47366
10 2.4211 0.48734
10 2.6316 0.48324
10 2.8421 0.49555
10 3.0526 0.4878
10 3.2632 0.46408
10 3.4737 0.47503
10 3.6842 0.46591
10 3.8947 0.43672
10 4.1053 0.43307
10 4.3158 0.46135
10 4.5263 0.45086
10 4.7368 0.45405
10 4.9474 0.43991
10 5.1579 0.43216
10 5.3684 0.40889
10 5.5789 0.40205
10 5.7895 0.39202
10 6 0.37514
10 6.2105 0.37879
10 6.4211 0.37104
10 6.6316 0.3569
10 6.8421 0.33409
10 7.0526 0.30627
10 7.2632 0.31904
10 7.4737 0.31767
10 7.6842 0.31722
10 7.8947 0.31403
10 8.1053 0.29122
10 8.3158 0.24607
10 8.5263 0.14253
10 8.7368 0.14527
10 8.9474 0.11334
10 9.1579 0.11973
10 9.3684 0.15849
10 9.5789 0.13523
10 9.7895 0.10057
10 10 0.044926
-10 -10 0.022121
-10 -9.7895 0.027594
-10 -9.5789 0.004333
-10 -9.3684 -0.00068415
-10 -9.1579 0.014367
-10 -8.9474 0.0038769
-10 -8.7368 -0.039909
-10 -8.5263 -0.023489
-10 -8.3158 -0.058609
-10 -8.1053 -0.070924
-10 -7.8947 -0.08187
-10 -7.6842 -0.057697
-10 -7.4737 -0.078221
-10 -7.2632 -0.080502
-10 -7.0526 -0.095097
-10 -6.8421 -0.095097
-10 -6.6316 -0.10239
-10 -6.4211 -0.070011
-10 -6.2105 -0.06545
-10 -6 -0.072292
-10 -5.7895 -0.044926
-10 -5.5789 -0.049943
-10 -5.3684 -0.044926
-10 -5.1579 -0.018472
-10 -4.9474 -0.035804
-10 -4.7368 -0.031699
-10 -4.5263 -0.01984
-10 -4.3158 -0.018472
-10 -4.1053 -0.06545
-10 -3.8947 -0.066819
-10 -3.6842 -0.037628
-10 -3.4737 -0.064538
-10 -3.2632 -0.060889
-10 -3.0526 -0.076397
-10 -2.8421 -0.089168
-10 -2.6316 -0.093729
-10 -2.4211 -0.085975
-10 -2.2105 -0.094185
-10 -2 -0.080958
-10 -1.7895 -0.087343
-10 -1.5789 -0.078221
-10 -1.3684 -0.059065
-10 -1.1579 -0.08187
-10 -0.94737 -0.060433
-10 -0.73684 -0.011631
-10 -0.52632 0.027594
-10 -0.31579 0.04675
-10 -0.10526 -0.004333
-10 0.10526 -0.020296
-10 0.31579 -0.015735
-10 0.52632 0.061802
-10 0.73684 0.25108
-10 0.94737 0.29259
-10 1.1579 0.30217
-10 1.3684 0.2634
-10 1.5789 0.25929
-10 1.7895 0.26842
-10 2 0.2561
-10 2.2105 0.13158
-10 2.4211 0.048575
-10 2.6316 0.054504
-10 2.8421 0.053592
-10 3.0526 0.023945
-10 3.2632 0.028506
-10 3.4737 0.021665
-10 3.6842 0.0093501
-10 3.8947 0.055872
-10 4.1053 0.014823
-10 4.3158 0.07138
-10 4.5263 0.19042
-10 4.7368 0.20274
-10 4.9474 0.24515
-10 5.1579 0.26568
-10 5.3684 0.25063
-10 5.5789 0.25929
-10 5.7895 0.26933
-10 6 0.26203
-10 6.2105 0.22782
-10 6.4211 0.12109
-10 6.6316 0.068187
-10 6.8421 0.067731
-10 7.0526 0.03854
-10 7.2632 0.0075257
-10 7.4737 0.044926
-10 7.6842 0.026226
-10 7.8947 0.011631
-10 8.1053 -0.0020525
-10 8.3158 0.012087
-10 8.5263 0.012087
-10 8.7368 0.0029647
-10 8.9474 0.0038769
-10 9.1579 0.00022805
-10 9.3684 0.068643
-10 9.5789 0.064994
-10 9.7895 0.042645
-10 10 0.012087
-6.6667 -10 0.039453
-6.6667 -9.7895 0.017104
-6.6667 -9.5789 -0.0025086
-6.6667 -9.3684 -0.036716
-6.6667 -9.1579 -0.03854
-6.6667 -8.9474 -0.029418
-6.6667 -8.7368 -0.066819
-6.6667 -8.5263 -0.057697
-6.6667 -8.3158 -0.051311
-6.6667 -8.1053 -0.05496
-6.6667 -7.8947 -0.047662
-6.6667 -7.6842 -0.038084
-6.6667 -7.4737 -0.058153
-6.6667 -7.2632 -0.052223
-6.6667 -7.0526 -0.058609
-6.6667 -6.8421 -0.046294
-6.6667 -6.6316 -0.025314
-6.6667 -6.4211 -0.0052452
-6.6667 -6.2105 0.0057013
-6.6667 -6 0.088255
-6.6667 -5.7895 0.091448
-6.6667 -5.5789 0.085975
-6.6667 -5.3684 0.098746
-6.6667 -5.1579 0.086887
-6.6667 -4.9474 0.091904
-6.6667 -4.7368 0.15667
-6.6667 -4.5263 0.19863
-6.6667 -4.3158 0.23922
-6.6667 -4.1053 0.226
-6.6667 -3.8947 0.28803
-6.6667 -3.6842 0.31357
-6.6667 -3.4737 0.3008
-6.6667 -3.2632 0.28483
-6.6667 -3.0526 0.32406
-6.6667 -2.8421 0.38198
-6.6667 -2.6316 0.41026
-6.6667 -2.4211 0.4171
-6.6667 -2.2105 0.39111
-6.6667 -2 0.38335
-6.6667 -1.7895 0.35507
-6.6667 -1.5789 0.34322
-6.6667 -1.3684 0.42075
-6.6667 -1.1579 0.49966
-6.6667 -0.94737 0.548
-6.6667 -0.73684 0.5293
-6.6667 -0.52632 0.50604
-6.6667 -0.31579 0.44493
-6.6667 -0.10526 0.51745
-6.6667 0.10526 0.49738
-6.6667 0.31579 0.47548
-6.6667 0.52632 0.41802
-6.6667 0.73684 0.39932
-6.6667 0.94737 0.40616
-6.6667 1.1579 0.34823
-6.6667 1.3684 0.22828
-6.6667 1.5789 0.17628
-6.6667 1.7895 0.13067
-6.6667 2 0.13569
-6.6667 2.2105 0.14299
-6.6667 2.4211 0.17719
-6.6667 2.6316 0.14618
-6.6667 2.8421 0.17811
-6.6667 3.0526 0.12748
-6.6667 3.2632 0.11106
-6.6667 3.4737 0.20365
-6.6667 3.6842 0.24698
-6.6667 3.8947 0.27252
-6.6667 4.1053 0.3008
-6.6667 4.3158 0.36374
-6.6667 4.5263 0.38153
-6.6667 4.7368 0.46636
-6.6667 4.9474 0.4951
-6.6667 5.1579 0.52885
-6.6667 5.3684 0.53979
-6.6667 5.5789 0.53204
-6.6667 5.7895 0.51973
-6.6667 6 0.55165
-6.6667 6.2105 0.6
-6.6667 6.4211 0.58267
-6.6667 6.6316 0.53158
-6.6667 6.8421 0.52976
-6.6667 7.0526 0.52429
-6.6667 7.2632 0.46636
-6.6667 7.4737 0.40433
-6.6667 7.6842 0.41938
-6.6667 7.8947 0.47184
-6.6667 8.1053 0.44629
-6.6667 8.3158 0.37651
-6.6667 8.5263 0.40661
-6.6667 8.7368 0.413
-6.6667 8.9474 0.38563
-6.6667 9.1579 0.36192
-6.6667 9.3684 0.3455
-6.6667 9.5789 0.36921
-6.6667 9.7895 0.35325
-6.6667 10 0.35416
-3.3333 -10 0.31585
-3.3333 -9.7895 0.34094
-3.3333 -9.5789 0.33957
-3.3333 -9.3684 0.32452
-3.3333 -9.1579 0.34367
-3.3333 -8.9474 0.35872
-3.3333 -8.7368 0.40798
-3.3333 -8.5263 0.41437
-3.3333 -8.3158 0.41528
-3.3333 -8.1053 0.41756
-3.3333 -7.8947 0.39019
-3.3333 -7.6842 0.38472
-3.3333 -7.4737 0.37788
-3.3333 -7.2632 0.36511
-3.3333 -7.0526 0.35097
-3.3333 -6.8421 0.34139
-3.3333 -6.6316 0.33957
-3.3333 -6.4211 0.30308
-3.3333 -6.2105 0.28301
-3.3333 -6 0.28164
-3.3333 -5.7895 0.29213
-3.3333 -5.5789 0.25929
-3.3333 -5.3684 0.28575
-3.3333 -5.1579 0.25154
-3.3333 -4.9474 0.29943
-3.3333 -4.7368 0.33957
-3.3333 -4.5263 0.36328
-3.3333 -4.3158 0.37514
-3.3333 -4.1053 0.40023
-3.3333 -3.8947 0.36784
-3.3333 -3.6842 0.49099
-3.3333 -3.4737 0.55713
-3.3333 -3.2632 0.52109
-3.3333 -3.0526 0.55758
-3.3333 -2.8421 0.5325
-3.3333 -2.6316 0.54253
-3.3333 -2.4211 0.50103
-3.3333 -2.2105 0.46545
-3.3333 -2 0.38928
-3.3333 -1.7895 0.38062
-3.3333 -1.5789 0.39339
-3.3333 -1.3684 0.3683
-3.3333 -1.1579 0.37104
-3.3333 -0.94737 0.34367
-3.3333 -0.73684 0.36192
-3.3333 -0.52632 0.38563
-3.3333 -0.31579 0.36876
-3.3333 -0.10526 0.38883
-3.3333 0.10526 0.41391
-3.3333 0.31579 0.38107
-3.3333 0.52632 0.36237
-3.3333 0.73684 0.35644
-3.3333 0.94737 0.33318
-3.3333 1.1579 0.33364
-3.3333 1.3684 0.29761
-3.3333 1.5789 0.28529
-3.3333 1.7895 0.2634
-3.3333 2 0.25975
-3.3333 2.2105 0.2488
-3.3333 2.4211 0.26203
-3.3333 2.6316 0.28803
-3.3333 2.8421 0.31357
-3.3333 3.0526 0.28985
-3.3333 3.2632 0.26842
-3.3333 3.4737 0.29259
-3.3333 3.6842 0.26066
-3.3333 3.8947 0.23466
-3.3333 4.1053 0.24242
-3.3333 4.3158 0.23603
-3.3333 4.5263 0.25564
-3.3333 4.7368 0.27891
-3.3333 4.9474 0.3008
-3.3333 5.1579 0.28757
-3.3333 5.3684 0.42759
-3.3333 5.5789 0.48233
-3.3333 5.7895 0.48643
-3.3333 6 0.43626
-3.3333 6.2105 0.40023
-3.3333 6.4211 0.30718
-3.3333 6.6316 0.21277
-3.3333 6.8421 0.23147
-3.3333 7.0526 0.2675
-3.3333 7.2632 0.24379
-3.3333 7.4737 0.17081
-3.3333 7.6842 0.14572
-3.3333 7.8947 0.16169
-3.3333 8.1053 0.16351
-3.3333 8.3158 0.1959
-3.3333 8.5263 0.20547
-3.3333 8.7368 0.17263
-3.3333 8.9474 0.033979
-3.3333 9.1579 -0.026682
-3.3333 9.3684 -0.032155
-3.3333 9.5789 -0.012999
-3.3333 9.7895 -0.0057013
-3.3333 10 0.052223
0 -10 0.085519
0 -9.7895 0.10969
0 -9.5789 0.092816
0 -9.3684 0.064994
0 -9.1579 0.10969
0 -8.9474 0.14481
0 -8.7368 0.10057
0 -8.5263 0.11425
0 -8.3158 0.10604
0 -8.1053 0.082326
0 -7.8947 0.062714
0 -7.6842 0.064082
0 -7.4737 0.074572
0 -7.2632 0.099202
0 -7.0526 0.11608
0 -6.8421 0.13523
0 -6.6316 0.1512
0 -6.4211 0.17719
0 -6.2105 0.20593
0 -6 0.22873
0 -5.7895 0.29304
0 -5.5789 0.28803
0 -5.3684 0.35553
0 -5.1579 0.39521
0 -4.9474 0.44173
0 -4.7368 0.48369
0 -4.5263 0.51973
0 -4.3158 0.5252
0 -4.1053 0.52474
0 -3.8947 0.54892
0 -3.6842 0.53341
0 -3.4737 0.4951
0 -3.2632 0.082782
0 -3.0526 0.050399
0 -2.8421 0.33683
0 -2.6316 0.39749
0 -2.4211 0.37149
0 -2.2105 0.33774
0 -2 0.31311
0 -1.7895 0.30262
0 -1.5789 0.30034
0 -1.3684 0.31448
0 -1.1579 0.26933
0 -0.94737 0.28255
0 -0.73684 0.29441
0 -0.52632 0.29396
0 -0.31579 0.30171
0 -0.10526 0.32588
0 0.10526 0.34504
0 0.31579 0.34322
0 0.52632 0.33546
0 0.73684 0.32816
0 0.94737 0.33227
0 1.1579 0.3455
0 1.3684 0.33136
0 1.5789 0.34185
0 1.7895 0.33455
0 2 0.27662
0 2.2105 0.25428
0 2.4211 0.24698
0 2.6316 0.22417
0 2.8421 0.23238
0 3.0526 0.21414
0 3.2632 0.22326
0 3.4737 0.23147
0 3.6842 0.22281
0 3.8947 0.18586
0 4.1053 0.18176
0 4.3158 0.22372
0 4.5263 0.27526
0 4.7368 0.31539
0 4.9474 0.35234
0 5.1579 0.45998
0 5.3684 0.48096
0 5.5789 0.47685
0 5.7895 0.45815
0 6 0.41026
0 6.2105 0.40388
0 6.4211 0.39475
0 6.6316 0.40707
0 6.8421 0.39247
0 7.0526 0.34185
0 7.2632 0.30627
0 7.4737 0.27526
0 7.6842 0.26477
0 7.8947 0.24926
0 8.1053 0.21277
0 8.3158 0.19088
0 8.5263 0.19361
0 8.7368 0.22098
0 8.9474 0.16534
0 9.1579 0.14892
0 9.3684 0.18632
0 9.5789 0.17263
0 9.7895 0.13797
0 10 0.18404
3.3333 -10 0.16078
3.3333 -9.7895 0.20046
3.3333 -9.5789 0.22919
3.3333 -9.3684 0.226
3.3333 -9.1579 0.17902
3.3333 -8.9474 0.15485
3.3333 -8.7368 0.19544
3.3333 -8.5263 0.20958
3.3333 -8.3158 0.19863
3.3333 -8.1053 0.20821
3.3333 -7.8947 0.19407
3.3333 -7.6842 0.17719
3.3333 -7.4737 0.15029
3.3333 -7.2632 0.17081
3.3333 -7.0526 0.16078
3.3333 -6.8421 0.1886
3.3333 -6.6316 0.15758
3.3333 -6.4211 0.1512
3.3333 -6.2105 0.18312
3.3333 -6 0.16488
3.3333 -5.7895 0.18495
3.3333 -5.5789 0.19361
3.3333 -5.3684 0.19179
3.3333 -5.1579 0.2301
3.3333 -4.9474 0.21277
3.3333 -4.7368 0.24743
3.3333 -4.5263 0.27662
3.3333 -4.3158 0.25929
3.3333 -4.1053 0.28164
3.3333 -3.8947 0.27389
3.3333 -3.6842 0.32087
3.3333 -3.4737 0.37195
3.3333 -3.2632 0.41756
3.3333 -3.0526 0.44036
3.3333 -2.8421 0.47366
3.3333 -2.6316 0.46819
3.3333 -2.4211 0.46271
3.3333 -2.2105 0.36511
3.3333 -2 0.28301
3.3333 -1.7895 0.29168
3.3333 -1.5789 0.34139
3.3333 -1.3684 0.31038
3.3333 -1.1579 0.29897
3.3333 -0.94737 0.26203
3.3333 -0.73684 0.27252
3.3333 -0.52632 0.27662
3.3333 -0.31579 0.28347
3.3333 -0.10526 0.3081
3.3333 0.10526 0.29669
3.3333 0.31579 0.29031
3.3333 0.52632 0.29806
3.3333 0.73684 0.29897
3.3333 0.94737 0.27708
3.3333 1.1579 0.31631
3.3333 1.3684 0.27708
3.3333 1.5789 0.26249
3.3333 1.7895 0.26112
3.3333 2 0.35872
3.3333 2.2105 0.39065
3.3333 2.4211 0.37013
3.3333 2.6316 0.3642
3.3333 2.8421 0.40753
3.3333 3.0526 0.41482
3.3333 3.2632 0.40707
3.3333 3.4737 0.44493
3.3333 3.6842 0.4431
3.3333 3.8947 0.40479
3.3333 4.1053 0.41893
3.3333 4.3158 0.46135
3.3333 4.5263 0.47047
3.3333 4.7368 0.54116
3.3333 4.9474 0.50924
3.3333 5.1579 0.49783
3.3333 5.3684 0.50741
3.3333 5.5789 0.53615
3.3333 5.7895 0.52748
3.3333 6 0.49327
3.3333 6.2105 0.46271
3.3333 6.4211 0.48141
3.3333 6.6316 0.47913
3.3333 6.8421 0.44721
3.3333 7.0526 0.47229
3.3333 7.2632 0.49282
3.3333 7.4737 0.4732
